date,time,id,roadname,fromnode,tonode,len,maxSpeed,speed,ttime,traffic
2026-01-02,06:20:00,3,탄천중로,느티마을사거리,상록사거리,561,50,22,92.0,2
2026-01-02,06:20:00,9,내정로,계원삼거리,신기사거리,391,30,16,88.0,2
2026-01-02,06:20:00,5,정자로,신기사거리,정든마을사거리,374,50,26,52.0,1
2026-01-02,06:20:00,4,정자로,상록사거리,신기사거리,440,50,37,43.0,1
2026-01-02,06:20:00,8,불정로,불정사거리,계원삼거리,388,50,46,30.0,1
2026-01-02,06:20:00,11,정자로,상록사거리,금곡교사거리,153,50,30,18.0,1
2026-01-02,06:20:00,1,성남대로,금곡교사거리,궁내사거리,562,70,40,51.0,2
2026-01-02,06:20:00,10,정자로,신기사거리,상록사거리,440,50,33,48.0,1
2026-01-02,06:20:00,7,불정로,한솔청구어린이집,불정사거리,758,50,36,76.0,1
2026-01-02,06:20:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,11,121.0,2
2026-01-02,06:20:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,19,30.0,2
2026-01-02,06:30:00,3,탄천중로,느티마을사거리,상록사거리,561,50,22,92.0,2
2026-01-02,06:30:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,11,121.0,2
2026-01-02,06:30:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,17,33.0,2
2026-01-02,06:30:00,7,불정로,한솔청구어린이집,불정사거리,758,50,34,80.0,1
2026-01-02,06:30:00,8,불정로,불정사거리,계원삼거리,388,50,44,32.0,1
2026-01-02,06:30:00,1,성남대로,금곡교사거리,궁내사거리,562,70,38,53.0,2
2026-01-02,06:30:00,10,정자로,신기사거리,상록사거리,440,50,34,47.0,1
2026-01-02,06:30:00,9,내정로,계원삼거리,신기사거리,391,30,15,94.0,2
2026-01-02,06:30:00,11,정자로,상록사거리,금곡교사거리,153,50,27,20.0,1
2026-01-02,06:30:00,5,정자로,신기사거리,정든마을사거리,374,50,26,52.0,1
2026-01-02,06:30:00,4,정자로,상록사거리,신기사거리,440,50,35,45.0,1
2026-01-02,06:40:00,9,내정로,계원삼거리,신기사거리,391,30,15,94.0,2
2026-01-02,06:40:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,18,32.0,2
2026-01-02,06:40:00,8,불정로,불정사거리,계원삼거리,388,50,43,32.0,1
2026-01-02,06:40:00,1,성남대로,금곡교사거리,궁내사거리,562,70,38,53.0,2
2026-01-02,06:40:00,4,정자로,상록사거리,신기사거리,440,50,37,43.0,1
2026-01-02,06:40:00,11,정자로,상록사거리,금곡교사거리,153,50,31,18.0,1
2026-01-02,06:40:00,3,탄천중로,느티마을사거리,상록사거리,561,50,26,78.0,1
2026-01-02,06:40:00,5,정자로,신기사거리,정든마을사거리,374,50,26,52.0,1
2026-01-02,06:40:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,11,121.0,2
2026-01-02,06:40:00,10,정자로,신기사거리,상록사거리,440,50,34,47.0,1
2026-01-02,06:40:00,7,불정로,한솔청구어린이집,불정사거리,758,50,34,80.0,1
2026-01-02,06:50:00,3,탄천중로,느티마을사거리,상록사거리,561,50,27,75.0,1
2026-01-02,06:50:00,9,내정로,계원삼거리,신기사거리,391,30,15,94.0,2
2026-01-02,06:50:00,10,정자로,신기사거리,상록사거리,440,50,33,48.0,1
2026-01-02,06:50:00,7,불정로,한솔청구어린이집,불정사거리,758,50,33,83.0,1
2026-01-02,06:50:00,4,정자로,상록사거리,신기사거리,440,50,40,40.0,1
2026-01-02,06:50:00,5,정자로,신기사거리,정든마을사거리,374,50,26,52.0,1
2026-01-02,06:50:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,17,33.0,2
2026-01-02,06:50:00,1,성남대로,금곡교사거리,궁내사거리,562,70,37,55.0,2
2026-01-02,06:50:00,8,불정로,불정사거리,계원삼거리,388,50,53,26.0,1
2026-01-02,06:50:00,11,정자로,상록사거리,금곡교사거리,153,50,41,13.0,1
2026-01-02,06:50:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,11,121.0,2
2026-01-02,07:00:00,11,정자로,상록사거리,금곡교사거리,153,50,41,13.0,1
2026-01-02,07:00:00,5,정자로,신기사거리,정든마을사거리,374,50,26,52.0,1
2026-01-02,07:00:00,4,정자로,상록사거리,신기사거리,440,50,40,40.0,1
2026-01-02,07:00:00,9,내정로,계원삼거리,신기사거리,391,30,18,78.0,2
2026-01-02,07:00:00,7,불정로,한솔청구어린이집,불정사거리,758,50,33,83.0,1
2026-01-02,07:00:00,8,불정로,불정사거리,계원삼거리,388,50,45,31.0,1
2026-01-02,07:00:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,11,121.0,2
2026-01-02,07:00:00,10,정자로,신기사거리,상록사거리,440,50,33,48.0,1
2026-01-02,07:00:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,17,33.0,2
2026-01-02,07:00:00,1,성남대로,금곡교사거리,궁내사거리,562,70,40,51.0,2
2026-01-02,07:00:00,3,탄천중로,느티마을사거리,상록사거리,561,50,27,75.0,1
2026-01-02,07:10:00,11,정자로,상록사거리,금곡교사거리,153,50,23,24.0,2
2026-01-02,07:10:00,5,정자로,신기사거리,정든마을사거리,374,50,34,40.0,1
2026-01-02,07:10:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,17,33.0,2
2026-01-02,07:10:00,8,불정로,불정사거리,계원삼거리,388,50,45,31.0,1
2026-01-02,07:10:00,10,정자로,신기사거리,상록사거리,440,50,33,48.0,1
2026-01-02,07:10:00,7,불정로,한솔청구어린이집,불정사거리,758,50,32,85.0,1
2026-01-02,07:10:00,3,탄천중로,느티마을사거리,상록사거리,561,50,25,81.0,2
2026-01-02,07:10:00,9,내정로,계원삼거리,신기사거리,391,30,19,74.0,2
2026-01-02,07:10:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,11,121.0,2
2026-01-02,07:10:00,1,성남대로,금곡교사거리,궁내사거리,562,70,41,49.0,2
2026-01-02,07:10:00,4,정자로,상록사거리,신기사거리,440,50,35,45.0,1
2026-01-02,07:20:00,3,탄천중로,느티마을사거리,상록사거리,561,50,22,92.0,2
2026-01-02,07:20:00,8,불정로,불정사거리,계원삼거리,388,50,46,30.0,1
2026-01-02,07:20:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,17,33.0,2
2026-01-02,07:20:00,7,불정로,한솔청구어린이집,불정사거리,758,50,30,91.0,1
2026-01-02,07:20:00,1,성남대로,금곡교사거리,궁내사거리,562,70,41,49.0,2
2026-01-02,07:20:00,9,내정로,계원삼거리,신기사거리,391,30,21,67.0,2
2026-01-02,07:20:00,5,정자로,신기사거리,정든마을사거리,374,50,26,52.0,1
2026-01-02,07:20:00,11,정자로,상록사거리,금곡교사거리,153,50,24,23.0,2
2026-01-02,07:20:00,4,정자로,상록사거리,신기사거리,440,50,35,45.0,1
2026-01-02,07:20:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,11,121.0,2
2026-01-02,07:20:00,10,정자로,신기사거리,상록사거리,440,50,31,51.0,1
2026-01-02,07:30:00,10,정자로,신기사거리,상록사거리,440,50,31,51.0,1
2026-01-02,07:30:00,3,탄천중로,느티마을사거리,상록사거리,561,50,22,92.0,2
2026-01-02,07:30:00,5,정자로,신기사거리,정든마을사거리,374,50,26,52.0,1
2026-01-02,07:30:00,7,불정로,한솔청구어린이집,불정사거리,758,50,28,97.0,1
2026-01-02,07:30:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,10,133.0,2
2026-01-02,07:30:00,1,성남대로,금곡교사거리,궁내사거리,562,70,33,61.0,2
2026-01-02,07:30:00,8,불정로,불정사거리,계원삼거리,388,50,46,30.0,1
2026-01-02,07:30:00,4,정자로,상록사거리,신기사거리,440,50,40,40.0,1
2026-01-02,07:30:00,11,정자로,상록사거리,금곡교사거리,153,50,25,22.0,2
2026-01-02,07:30:00,9,내정로,계원삼거리,신기사거리,391,30,16,88.0,2
2026-01-02,07:30:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,13,44.0,3
2026-01-02,07:40:00,11,정자로,상록사거리,금곡교사거리,153,50,26,21.0,1
2026-01-02,07:40:00,1,성남대로,금곡교사거리,궁내사거리,562,70,30,67.0,2
2026-01-02,07:40:00,3,탄천중로,느티마을사거리,상록사거리,561,50,23,88.0,2
2026-01-02,07:40:00,8,불정로,불정사거리,계원삼거리,388,50,35,40.0,1
2026-01-02,07:40:00,5,정자로,신기사거리,정든마을사거리,374,50,26,52.0,1
2026-01-02,07:40:00,10,정자로,신기사거리,상록사거리,440,50,31,51.0,1
2026-01-02,07:40:00,7,불정로,한솔청구어린이집,불정사거리,758,50,27,101.0,1
2026-01-02,07:40:00,4,정자로,상록사거리,신기사거리,440,50,38,42.0,1
2026-01-02,07:40:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,10,133.0,2
2026-01-02,07:40:00,9,내정로,계원삼거리,신기사거리,391,30,17,83.0,2
2026-01-02,07:40:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,15,38.0,2
2026-01-02,07:50:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,16,36.0,2
2026-01-02,07:50:00,7,불정로,한솔청구어린이집,불정사거리,758,50,26,105.0,1
2026-01-02,07:50:00,9,내정로,계원삼거리,신기사거리,391,30,16,88.0,2
2026-01-02,07:50:00,11,정자로,상록사거리,금곡교사거리,153,50,14,39.0,3
2026-01-02,07:50:00,10,정자로,신기사거리,상록사거리,440,50,34,47.0,1
2026-01-02,07:50:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,11,121.0,2
2026-01-02,07:50:00,3,탄천중로,느티마을사거리,상록사거리,561,50,21,96.0,2
2026-01-02,07:50:00,8,불정로,불정사거리,계원삼거리,388,50,34,41.0,1
2026-01-02,07:50:00,1,성남대로,금곡교사거리,궁내사거리,562,70,33,61.0,2
2026-01-02,07:50:00,5,정자로,신기사거리,정든마을사거리,374,50,26,52.0,1
2026-01-02,07:50:00,4,정자로,상록사거리,신기사거리,440,50,37,43.0,1
2026-01-02,08:00:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,11,121.0,2
2026-01-02,08:00:00,7,불정로,한솔청구어린이집,불정사거리,758,50,26,105.0,1
2026-01-02,08:00:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,17,33.0,2
2026-01-02,08:00:00,5,정자로,신기사거리,정든마을사거리,374,50,26,52.0,1
2026-01-02,08:00:00,1,성남대로,금곡교사거리,궁내사거리,562,70,32,63.0,2
2026-01-02,08:00:00,11,정자로,상록사거리,금곡교사거리,153,50,26,21.0,1
2026-01-02,08:00:00,10,정자로,신기사거리,상록사거리,440,50,28,57.0,1
2026-01-02,08:00:00,4,정자로,상록사거리,신기사거리,440,50,37,43.0,1
2026-01-02,08:00:00,9,내정로,계원삼거리,신기사거리,391,30,20,70.0,2
2026-01-02,08:00:00,8,불정로,불정사거리,계원삼거리,388,50,41,34.0,1
2026-01-02,08:00:00,3,탄천중로,느티마을사거리,상록사거리,561,50,22,92.0,2
2026-01-02,08:10:00,7,불정로,한솔청구어린이집,불정사거리,758,50,28,97.0,1
2026-01-02,08:10:00,1,성남대로,금곡교사거리,궁내사거리,562,70,33,61.0,2
2026-01-02,08:10:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,17,33.0,2
2026-01-02,08:10:00,3,탄천중로,느티마을사거리,상록사거리,561,50,22,92.0,2
2026-01-02,08:10:00,10,정자로,신기사거리,상록사거리,440,50,28,57.0,1
2026-01-02,08:10:00,11,정자로,상록사거리,금곡교사거리,153,50,21,26.0,2
2026-01-02,08:10:00,4,정자로,상록사거리,신기사거리,440,50,36,44.0,1
2026-01-02,08:10:00,8,불정로,불정사거리,계원삼거리,388,50,31,45.0,1
2026-01-02,08:10:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,11,121.0,2
2026-01-02,08:10:00,5,정자로,신기사거리,정든마을사거리,374,50,26,52.0,1
2026-01-02,08:10:00,9,내정로,계원삼거리,신기사거리,391,30,16,88.0,2
2026-01-02,08:20:00,3,탄천중로,느티마을사거리,상록사거리,561,50,22,92.0,2
2026-01-02,08:20:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,14,41.0,3
2026-01-02,08:20:00,1,성남대로,금곡교사거리,궁내사거리,562,70,37,55.0,2
2026-01-02,08:20:00,5,정자로,신기사거리,정든마을사거리,374,50,26,52.0,1
2026-01-02,08:20:00,7,불정로,한솔청구어린이집,불정사거리,758,50,25,109.0,2
2026-01-02,08:20:00,11,정자로,상록사거리,금곡교사거리,153,50,23,24.0,2
2026-01-02,08:20:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,11,121.0,2
2026-01-02,08:20:00,4,정자로,상록사거리,신기사거리,440,50,37,43.0,1
2026-01-02,08:20:00,9,내정로,계원삼거리,신기사거리,391,30,17,83.0,2
2026-01-02,08:20:00,8,불정로,불정사거리,계원삼거리,388,50,34,41.0,1
2026-01-02,08:20:00,10,정자로,신기사거리,상록사거리,440,50,23,69.0,2
2026-01-02,08:30:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,11,121.0,2
2026-01-02,08:30:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,14,41.0,3
2026-01-02,08:30:00,8,불정로,불정사거리,계원삼거리,388,50,47,30.0,1
2026-01-02,08:30:00,9,내정로,계원삼거리,신기사거리,391,30,17,83.0,2
2026-01-02,08:30:00,1,성남대로,금곡교사거리,궁내사거리,562,70,36,56.0,2
2026-01-02,08:30:00,7,불정로,한솔청구어린이집,불정사거리,758,50,23,119.0,2
2026-01-02,08:30:00,10,정자로,신기사거리,상록사거리,440,50,24,66.0,2
2026-01-02,08:30:00,5,정자로,신기사거리,정든마을사거리,374,50,33,41.0,1
2026-01-02,08:30:00,3,탄천중로,느티마을사거리,상록사거리,561,50,21,96.0,2
2026-01-02,08:30:00,11,정자로,상록사거리,금곡교사거리,153,50,23,24.0,2
2026-01-02,08:30:00,4,정자로,상록사거리,신기사거리,440,50,39,41.0,1
2026-01-02,08:40:00,11,정자로,상록사거리,금곡교사거리,153,50,23,24.0,2
2026-01-02,08:40:00,10,정자로,신기사거리,상록사거리,440,50,32,50.0,1
2026-01-02,08:40:00,3,탄천중로,느티마을사거리,상록사거리,561,50,21,96.0,2
2026-01-02,08:40:00,9,내정로,계원삼거리,신기사거리,391,30,24,59.0,2
2026-01-02,08:40:00,1,성남대로,금곡교사거리,궁내사거리,562,70,32,63.0,2
2026-01-02,08:40:00,8,불정로,불정사거리,계원삼거리,388,50,40,35.0,1
2026-01-02,08:40:00,4,정자로,상록사거리,신기사거리,440,50,40,40.0,1
2026-01-02,08:40:00,5,정자로,신기사거리,정든마을사거리,374,50,29,46.0,1
2026-01-02,08:40:00,7,불정로,한솔청구어린이집,불정사거리,758,50,24,114.0,2
2026-01-02,08:40:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,11,121.0,2
2026-01-02,08:40:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,14,41.0,3
2026-01-02,08:50:00,3,탄천중로,느티마을사거리,상록사거리,561,50,21,96.0,2
2026-01-02,08:50:00,4,정자로,상록사거리,신기사거리,440,50,37,43.0,1
2026-01-02,08:50:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,11,121.0,2
2026-01-02,08:50:00,5,정자로,신기사거리,정든마을사거리,374,50,27,50.0,1
2026-01-02,08:50:00,1,성남대로,금곡교사거리,궁내사거리,562,70,36,56.0,2
2026-01-02,08:50:00,7,불정로,한솔청구어린이집,불정사거리,758,50,21,130.0,2
2026-01-02,08:50:00,9,내정로,계원삼거리,신기사거리,391,30,18,78.0,2
2026-01-02,08:50:00,8,불정로,불정사거리,계원삼거리,388,50,29,48.0,1
2026-01-02,08:50:00,11,정자로,상록사거리,금곡교사거리,153,50,15,37.0,2
2026-01-02,08:50:00,10,정자로,신기사거리,상록사거리,440,50,23,69.0,2
2026-01-02,08:50:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,17,33.0,2
2026-01-02,09:00:00,7,불정로,한솔청구어린이집,불정사거리,758,50,25,109.0,2
2026-01-02,09:00:00,4,정자로,상록사거리,신기사거리,440,50,36,44.0,1
2026-01-02,09:00:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,16,36.0,2
2026-01-02,09:00:00,10,정자로,신기사거리,상록사거리,440,50,24,66.0,2
2026-01-02,09:00:00,1,성남대로,금곡교사거리,궁내사거리,562,70,37,55.0,2
2026-01-02,09:00:00,11,정자로,상록사거리,금곡교사거리,153,50,21,26.0,2
2026-01-02,09:00:00,8,불정로,불정사거리,계원삼거리,388,50,34,41.0,1
2026-01-02,09:00:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,18,74.0,2
2026-01-02,09:00:00,5,정자로,신기사거리,정든마을사거리,374,50,26,52.0,1
2026-01-02,09:00:00,9,내정로,계원삼거리,신기사거리,391,30,20,70.0,2
2026-01-02,09:00:00,3,탄천중로,느티마을사거리,상록사거리,561,50,22,92.0,2
2026-01-02,09:10:00,3,탄천중로,느티마을사거리,상록사거리,561,50,22,92.0,2
2026-01-02,09:10:00,1,성남대로,금곡교사거리,궁내사거리,562,70,37,55.0,2
2026-01-02,09:10:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,10,57.0,3
2026-01-02,09:10:00,9,내정로,계원삼거리,신기사거리,391,30,19,74.0,2
2026-01-02,09:10:00,11,정자로,상록사거리,금곡교사거리,153,50,27,20.0,1
2026-01-02,09:10:00,4,정자로,상록사거리,신기사거리,440,50,34,47.0,1
2026-01-02,09:10:00,8,불정로,불정사거리,계원삼거리,388,50,32,44.0,1
2026-01-02,09:10:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,11,121.0,2
2026-01-02,09:10:00,10,정자로,신기사거리,상록사거리,440,50,32,50.0,1
2026-01-02,09:10:00,5,정자로,신기사거리,정든마을사거리,374,50,26,52.0,1
2026-01-02,09:10:00,7,불정로,한솔청구어린이집,불정사거리,758,50,25,109.0,2
2026-01-02,09:20:00,10,정자로,신기사거리,상록사거리,440,50,28,57.0,1
2026-01-02,09:20:00,1,성남대로,금곡교사거리,궁내사거리,562,70,38,53.0,2
2026-01-02,09:20:00,7,불정로,한솔청구어린이집,불정사거리,758,50,27,101.0,1
2026-01-02,09:20:00,9,내정로,계원삼거리,신기사거리,391,30,17,83.0,2
2026-01-02,09:20:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,12,47.0,3
2026-01-02,09:20:00,4,정자로,상록사거리,신기사거리,440,50,41,39.0,1
2026-01-02,09:20:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,17,78.0,2
2026-01-02,09:20:00,8,불정로,불정사거리,계원삼거리,388,50,35,40.0,1
2026-01-02,09:20:00,5,정자로,신기사거리,정든마을사거리,374,50,26,52.0,1
2026-01-02,09:20:00,11,정자로,상록사거리,금곡교사거리,153,50,27,20.0,1
2026-01-02,09:20:00,3,탄천중로,느티마을사거리,상록사거리,561,50,22,92.0,2
2026-01-02,09:30:00,4,정자로,상록사거리,신기사거리,440,50,36,44.0,1
2026-01-02,09:30:00,7,불정로,한솔청구어린이집,불정사거리,758,50,27,101.0,1
2026-01-02,09:30:00,1,성남대로,금곡교사거리,궁내사거리,562,70,42,48.0,2
2026-01-02,09:30:00,10,정자로,신기사거리,상록사거리,440,50,24,66.0,2
2026-01-02,09:30:00,9,내정로,계원삼거리,신기사거리,391,30,26,54.0,2
2026-01-02,09:30:00,11,정자로,상록사거리,금곡교사거리,153,50,21,26.0,2
2026-01-02,09:30:00,3,탄천중로,느티마을사거리,상록사거리,561,50,22,92.0,2
2026-01-02,09:30:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,14,41.0,3
2026-01-02,09:30:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,11,121.0,2
2026-01-02,09:30:00,8,불정로,불정사거리,계원삼거리,388,50,36,39.0,1
2026-01-02,09:30:00,5,정자로,신기사거리,정든마을사거리,374,50,27,50.0,1
2026-01-02,09:40:00,10,정자로,신기사거리,상록사거리,440,50,22,72.0,2
2026-01-02,09:40:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,12,47.0,3
2026-01-02,09:40:00,9,내정로,계원삼거리,신기사거리,391,30,16,88.0,2
2026-01-02,09:40:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,11,121.0,2
2026-01-02,09:40:00,4,정자로,상록사거리,신기사거리,440,50,37,43.0,1
2026-01-02,09:40:00,3,탄천중로,느티마을사거리,상록사거리,561,50,22,92.0,2
2026-01-02,09:40:00,7,불정로,한솔청구어린이집,불정사거리,758,50,24,114.0,2
2026-01-02,09:40:00,8,불정로,불정사거리,계원삼거리,388,50,39,36.0,1
2026-01-02,09:40:00,5,정자로,신기사거리,정든마을사거리,374,50,26,52.0,1
2026-01-02,09:40:00,1,성남대로,금곡교사거리,궁내사거리,562,70,41,49.0,2
2026-01-02,09:40:00,11,정자로,상록사거리,금곡교사거리,153,50,21,26.0,2
2026-01-02,09:50:00,1,성남대로,금곡교사거리,궁내사거리,562,70,41,49.0,2
2026-01-02,09:50:00,10,정자로,신기사거리,상록사거리,440,50,21,75.0,2
2026-01-02,09:50:00,11,정자로,상록사거리,금곡교사거리,153,50,19,29.0,2
2026-01-02,09:50:00,3,탄천중로,느티마을사거리,상록사거리,561,50,22,92.0,2
2026-01-02,09:50:00,4,정자로,상록사거리,신기사거리,440,50,35,45.0,1
2026-01-02,09:50:00,5,정자로,신기사거리,정든마을사거리,374,50,26,52.0,1
2026-01-02,09:50:00,9,내정로,계원삼거리,신기사거리,391,30,19,74.0,2
2026-01-02,09:50:00,8,불정로,불정사거리,계원삼거리,388,50,47,30.0,1
2026-01-02,09:50:00,7,불정로,한솔청구어린이집,불정사거리,758,50,25,109.0,2
2026-01-02,09:50:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,11,121.0,2
2026-01-02,09:50:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,11,52.0,3
2026-01-02,10:00:00,7,불정로,한솔청구어린이집,불정사거리,758,50,23,119.0,2
2026-01-02,10:00:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,13,44.0,3
2026-01-02,10:00:00,8,불정로,불정사거리,계원삼거리,388,50,38,37.0,1
2026-01-02,10:00:00,4,정자로,상록사거리,신기사거리,440,50,26,61.0,1
2026-01-02,10:00:00,9,내정로,계원삼거리,신기사거리,391,30,17,83.0,2
2026-01-02,10:00:00,11,정자로,상록사거리,금곡교사거리,153,50,30,18.0,1
2026-01-02,10:00:00,1,성남대로,금곡교사거리,궁내사거리,562,70,41,49.0,2
2026-01-02,10:00:00,5,정자로,신기사거리,정든마을사거리,374,50,26,52.0,1
2026-01-02,10:00:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,11,121.0,2
2026-01-02,10:00:00,3,탄천중로,느티마을사거리,상록사거리,561,50,22,92.0,2
2026-01-02,10:00:00,10,정자로,신기사거리,상록사거리,440,50,25,63.0,2
2026-01-02,10:10:00,4,정자로,상록사거리,신기사거리,440,50,27,59.0,1
2026-01-02,10:10:00,8,불정로,불정사거리,계원삼거리,388,50,38,37.0,1
2026-01-02,10:10:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,13,44.0,3
2026-01-02,10:10:00,1,성남대로,금곡교사거리,궁내사거리,562,70,39,52.0,2
2026-01-02,10:10:00,7,불정로,한솔청구어린이집,불정사거리,758,50,24,114.0,2
2026-01-02,10:10:00,10,정자로,신기사거리,상록사거리,440,50,22,72.0,2
2026-01-02,10:10:00,3,탄천중로,느티마을사거리,상록사거리,561,50,22,92.0,2
2026-01-02,10:10:00,11,정자로,상록사거리,금곡교사거리,153,50,30,18.0,1
2026-01-02,10:10:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,11,121.0,2
2026-01-02,10:10:00,9,내정로,계원삼거리,신기사거리,391,30,17,83.0,2
2026-01-02,10:10:00,5,정자로,신기사거리,정든마을사거리,374,50,26,52.0,1
2026-01-02,10:20:00,3,탄천중로,느티마을사거리,상록사거리,561,50,22,92.0,2
2026-01-02,10:20:00,11,정자로,상록사거리,금곡교사거리,153,50,31,18.0,1
2026-01-02,10:20:00,5,정자로,신기사거리,정든마을사거리,374,50,26,52.0,1
2026-01-02,10:20:00,9,내정로,계원삼거리,신기사거리,391,30,18,78.0,2
2026-01-02,10:20:00,10,정자로,신기사거리,상록사거리,440,50,24,66.0,2
2026-01-02,10:20:00,1,성남대로,금곡교사거리,궁내사거리,562,70,44,46.0,2
2026-01-02,10:20:00,4,정자로,상록사거리,신기사거리,440,50,26,61.0,1
2026-01-02,10:20:00,7,불정로,한솔청구어린이집,불정사거리,758,50,21,130.0,2
2026-01-02,10:20:00,8,불정로,불정사거리,계원삼거리,388,50,36,39.0,1
2026-01-02,10:20:00,6,정자로,정든마을사거리,한솔청구어린이집,369,30,11,121.0,2
2026-01-02,10:20:00,2,느티마을길,궁내사거리,느티마을사거리,158,50,11,52.0,3
2026-01-02,10:30:00,7,불정로,한솔청구어린이집,불정사거리,758,50,22,124.0,2
2026-01-02,10:30:00,9,내정로,계원삼거리,신기사거리,391,30,15,94.0,2
2026-01-02,10:30:00,11,정자로,상록사거리,금곡교사거리,153,50,21,26.0,2
2026-01-02,10:30:00,10,정자로,신기사거리,상록사거리,440,50,27,59.0,1
2026-01-02,10:30:00,3,탄천중로,느티마을사거리,상록사거리,561,50,20,101.0,2
2026-01-02,10:30:00,8,불정로,불정사거리,계원삼거리,388,50,41,34.0,1
2026-01-02,10:30:00,5,정자로,신기사거리,정든마을사거리,374,50,20,67.0,2
2026-01-02,10:30:00,1,성남대로,금곡교사거리,궁내사거리,562,70,39,52.0,2
